address,categories,primaryCategories,city,country,name,postalCode
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
7550 Augusta National Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Orlando,US,Sheraton Suites Orlando Airport,32822
9010 E 71st St,"Family-Friendly Hotels,Resorts,Budget Hotels,Weekend Getaway Hotels,Tourist Hotels,Lodging,Hotels Motels,Hotel,Beach Hotels,Business Hotels",Accommodation & Food Services,Tulsa,US,Holiday Inn Express TulsaWoodland Hills,74133
2582 N Westwood Blvd,"Hotels,Budget Hotels,Corporate Lodging,Tourist Hotels,Motel,Lodging,Hotels Motels,Motels,Family-friendly Hotels,Hotel,Business Hotels",Accommodation & Food Services,Poplar Bluff,US,Comfort Inn,63901
1850 S Pacific Coast Hwy,"Hotels,Hotel & Motel Reservations,Accommodation Reservations,Accommodations & Lodging,Hotels Motels,Hotel Representatives,Hotel",Accommodation & Food Services,Redondo Beach,US,Best Western Plus Redondo Beach Inn,90277
1850 S Pacific Coast Hwy,"Hotels,Hotel & Motel Reservations,Accommodation Reservations,Accommodations & Lodging,Hotels Motels,Hotel Representatives,Hotel",Accommodation & Food Services,Redondo Beach,US,Best Western Plus Redondo Beach Inn,90277
925 NW Garfield Ave,"Hotels,Lodging,Hotels Motels,Hotel",Accommodation & Food Services,Corvallis,US,Best Western Corvallis,97330
52939 US 933 North,"Hotels Motels,Hotel",Accommodation & Food Services,South Bend,US,Comfort Suites University Area,46637
2700 W. Broadway,"Budget Hotels,Travel and Tourism,Hotels Motels,Hotel",Accommodation & Food Services,Ardmore,US,Econo Lodge,73401
1140 Highway 2 West,"Hotels Motels,Hotel",Accommodation & Food Services,Kalispell,US,Hampton Inn Kalispell,59901
1140 Highway 2 West,"Hotels Motels,Hotel",Accommodation & Food Services,Kalispell,US,Hampton Inn Kalispell,59901
1040 E Hwy 180,"Hotels Motels,Hotel",Accommodation & Food Services,Silver City,US,Motel 6 Silver City,88061
6099 Montana Ave,"Hotels,Event Ticket Agencies,Corporate Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,El Paso,US,Quality Inn & Suites Airport,79925
1765 S Main St,"Hotels Motels,Hotel",Accommodation & Food Services,Las Cruces,US,Best Western Mission Inn,88005
66 Charlton St,"Hotels and motels,Hotel",Accommodation & Food Services,New York,US,Four Points by Sheraton Manhattan SoHo Village,10014
66 Charlton St,"Hotels and motels,Hotel",Accommodation & Food Services,New York,US,Four Points by Sheraton Manhattan SoHo Village,10014
2625 Cascade Ave,"Hotels,Motel,Lodging,Motels,Hotel",Accommodation & Food Services,Hood River,US,Comfort Suites,97031
2625 Cascade Ave,"Hotels,Motel,Lodging,Motels,Hotel",Accommodation & Food Services,Hood River,US,Comfort Suites,97031
2625 Cascade Ave,"Hotels,Motel,Lodging,Motels,Hotel",Accommodation & Food Services,Hood River,US,Comfort Suites,97031
1900 Clackamette Dr,"Hotels Motels,Hotel",Accommodation & Food Services,Oregon City,US,Best Western Plus Rivershore Hotel,97045
1900 Clackamette Dr,"Hotels Motels,Hotel",Accommodation & Food Services,Oregon City,US,Best Western Plus Rivershore Hotel,97045
1900 Clackamette Dr,"Hotels Motels,Hotel",Accommodation & Food Services,Oregon City,US,Best Western Plus Rivershore Hotel,97045
1000 Northwest Graham Road,"Hotels Motels,Hotel",Accommodation & Food Services,Troutdale,US,Comfort Inn Columbia Gorge Gateway,97060
9401 S Desert Blvd,"Hotels Motels,Hotel",Accommodation & Food Services,Anthony,US,Best Western Anthony/West El Paso,79821
23525 NE Halsey St,"Corporate Housing,Hotels,Budget Hotels,Travel and Tourism,Lodging,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel",Accommodation & Food Services,Troutdale,US,Best Western Plus Cascade Inn & Suites,97060
23525 NE Halsey St,"Corporate Housing,Hotels,Budget Hotels,Travel and Tourism,Lodging,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel",Accommodation & Food Services,Troutdale,US,Best Western Plus Cascade Inn & Suites,97060
23525 NE Halsey St,"Corporate Housing,Hotels,Budget Hotels,Travel and Tourism,Lodging,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel",Accommodation & Food Services,Troutdale,US,Best Western Plus Cascade Inn & Suites,97060
23525 NE Halsey St,"Corporate Housing,Hotels,Budget Hotels,Travel and Tourism,Lodging,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel",Accommodation & Food Services,Troutdale,US,Best Western Plus Cascade Inn & Suites,97060
23525 NE Halsey St,"Corporate Housing,Hotels,Budget Hotels,Travel and Tourism,Lodging,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel",Accommodation & Food Services,Troutdale,US,Best Western Plus Cascade Inn & Suites,97060
23525 NE Halsey St,"Corporate Housing,Hotels,Budget Hotels,Travel and Tourism,Lodging,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel",Accommodation & Food Services,Troutdale,US,Best Western Plus Cascade Inn & Suites,97060
23525 NE Halsey St,"Corporate Housing,Hotels,Budget Hotels,Travel and Tourism,Lodging,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel",Accommodation & Food Services,Troutdale,US,Best Western Plus Cascade Inn & Suites,97060
23525 NE Halsey St,"Corporate Housing,Hotels,Budget Hotels,Travel and Tourism,Lodging,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel",Accommodation & Food Services,Troutdale,US,Best Western Plus Cascade Inn & Suites,97060
23525 NE Halsey St,"Corporate Housing,Hotels,Budget Hotels,Travel and Tourism,Lodging,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel",Accommodation & Food Services,Troutdale,US,Best Western Plus Cascade Inn & Suites,97060
213 S Main St,"Albion, NY,Hotels and motels,Hotels Motels,Hotel",Accommodation & Food Services,Albion,US,Dollinger's Motel,14411
10143 E 62nd St S,"Hotels Motels,Hotel",Accommodation & Food Services,Tulsa,US,Best Western Plus Woodland Hills Hotel & Suites,74133
10143 E 62nd St S,"Hotels Motels,Hotel",Accommodation & Food Services,Tulsa,US,Best Western Plus Woodland Hills Hotel & Suites,74133
10143 E 62nd St S,"Hotels Motels,Hotel",Accommodation & Food Services,Tulsa,US,Best Western Plus Woodland Hills Hotel & Suites,74133
3421 N 14th St,"Hotels,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Bismarck,US,Tmi Hospitality,58503
3421 N 14th St,"Hotels,Lodging,Hotels Motels,Motels,Hotel",Accommodation & Food Services,Bismarck,US,Tmi Hospitality,58503
5590 I-55 South Frontage Road,"Hotels Motels,Hotel",Accommodation & Food Services,Byram,US,WoodSpring Suites Jackson South,39272
1915 6th Street North,"Hotels Motels,Hotel",Accommodation & Food Services,Columbus,US,Hampton Inn & Suites Columbus,39701
3001 Ne 11th St,"Hotels,Hotels and motels,Hotel Bar,Motels,Hotel",Accommodation & Food Services,Bentonville,US,Simmons Suites,72712
3001 Ne 11th St,"Hotels,Hotels and motels,Hotel Bar,Motels,Hotel",Accommodation & Food Services,Bentonville,US,Simmons Suites,72712
801 S Meridian,"Hotels Motels,Hotel",Accommodation & Food Services,Oklahoma City,US,Hilton Garden Inn Oklahoma City Airport,73108
801 S Meridian,"Hotels Motels,Hotel",Accommodation & Food Services,Oklahoma City,US,Hilton Garden Inn Oklahoma City Airport,73108
801 S Meridian,"Hotels Motels,Hotel",Accommodation & Food Services,Oklahoma City,US,Hilton Garden Inn Oklahoma City Airport,73108
801 S Meridian,"Hotels Motels,Hotel",Accommodation & Food Services,Oklahoma City,US,Hilton Garden Inn Oklahoma City Airport,73108
110 1st Ave,"Hotels,Hotels Motels,Retreat Facilities,Motels,Hotel",Accommodation & Food Services,Lincoln,US,Leeper's Motel,59639
4630 Pan American Fwy NE,"Budget Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Hotel,Business Hotels",Accommodation & Food Services,Albuquerque,US,Best Western Plus Executive Suites,87109
4630 Pan American Fwy NE,"Budget Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Hotel,Business Hotels",Accommodation & Food Services,Albuquerque,US,Best Western Plus Executive Suites,87109
4630 Pan American Fwy NE,"Budget Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Hotel,Business Hotels",Accommodation & Food Services,Albuquerque,US,Best Western Plus Executive Suites,87109
4630 Pan American Fwy NE,"Budget Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Hotel,Business Hotels",Accommodation & Food Services,Albuquerque,US,Best Western Plus Executive Suites,87109
4219 Genesee St,"Hotels,Hotels and motels,Hotel and motel reservations,Travel and Tourism,Airports,Lodging,Hotel",Accommodation & Food Services,Buffalo,US,Aloft Buffalo Airport,14225
1704 Toll Gate Drive,"Hotels,Lodging,Motels,Hotel",Accommodation & Food Services,Maumee,US,Days Inn MaumeeToledo,43537
2688 Pink Pigeon Pkwy,"Hotels,Hotel",Accommodation & Food Services,Lexington,US,Residence Inn Lexington South Hamburg Place,40509
2688 Pink Pigeon Pkwy,"Hotels,Hotel",Accommodation & Food Services,Lexington,US,Residence Inn Lexington South Hamburg Place,40509
140 S Lasky Dr,"Restaurant,Hotel Bar,Hotels Motels,Hotels & Motels,Lounges",Accommodation & Food Services,Beverly Hills,US,Bar Noir,90212
248 Wbi Dr,"Hotels,Lodging,Hotel",Accommodation & Food Services,Dillsboro,US,Best Western Plus River Escape Inn Suites,28725
248 Wbi Dr,"Hotels,Lodging,Hotel",Accommodation & Food Services,Dillsboro,US,Best Western Plus River Escape Inn Suites,28725
135 International Pkwy,"Hotels,Corporate Lodging,Lodging,Motels,Hotel",Accommodation & Food Services,Lake Mary,US,Courtyard Orlando Lake Mary North,32746
1150 Motel Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Woodstock,US,Hampton Inn Suites Woodstock Va,22664
1150 Motel Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Woodstock,US,Hampton Inn Suites Woodstock Va,22664
1150 Motel Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Woodstock,US,Hampton Inn Suites Woodstock Va,22664
1150 Motel Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Woodstock,US,Hampton Inn Suites Woodstock Va,22664
1150 Motel Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Woodstock,US,Hampton Inn Suites Woodstock Va,22664
1150 Motel Dr,"Hotels and motels,Hotel",Accommodation & Food Services,Woodstock,US,Hampton Inn Suites Woodstock Va,22664
2335 W Pinnacle Peak Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",Accommodation & Food Services,Phoenix,US,Drury Inn Suites Phoenix Happy Valley,85027
2335 W Pinnacle Peak Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",Accommodation & Food Services,Phoenix,US,Drury Inn Suites Phoenix Happy Valley,85027
2335 W Pinnacle Peak Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",Accommodation & Food Services,Phoenix,US,Drury Inn Suites Phoenix Happy Valley,85027
2335 W Pinnacle Peak Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",Accommodation & Food Services,Phoenix,US,Drury Inn Suites Phoenix Happy Valley,85027
2335 W Pinnacle Peak Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",Accommodation & Food Services,Phoenix,US,Drury Inn Suites Phoenix Happy Valley,85027
2335 W Pinnacle Peak Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",Accommodation & Food Services,Phoenix,US,Drury Inn Suites Phoenix Happy Valley,85027
2335 W Pinnacle Peak Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",Accommodation & Food Services,Phoenix,US,Drury Inn Suites Phoenix Happy Valley,85027
2335 W Pinnacle Peak Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",Accommodation & Food Services,Phoenix,US,Drury Inn Suites Phoenix Happy Valley,85027
2335 W Pinnacle Peak Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",Accommodation & Food Services,Phoenix,US,Drury Inn Suites Phoenix Happy Valley,85027
2335 W Pinnacle Peak Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",Accommodation & Food Services,Phoenix,US,Drury Inn Suites Phoenix Happy Valley,85027
2335 W Pinnacle Peak Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",Accommodation & Food Services,Phoenix,US,Drury Inn Suites Phoenix Happy Valley,85027
2335 W Pinnacle Peak Rd,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel",Accommodation & Food Services,Phoenix,US,Drury Inn Suites Phoenix Happy Valley,85027
